gene_name	logFC	lfcSE	stat	pvalue	padj
MYOCD	-1.96006257954709	0.445573795058481	-4.39896286829399	1.08769432898405e-05	0.0055980001465046
RP11-159D12.2	-1.21261175755281	0.275291261688982	-4.40483199544051	1.0586589249864e-05	0.0055980001465046
CAPG	1.2820498544919	0.296281772325306	4.32713036792644	1.51064557788007e-05	0.00756465980188161
RP6-99M1.2	-1.42240620445489	0.332325111173427	-4.28016468401208	1.86755068722192e-05	0.00823839067274938
GAPDHP66	-2.39959469894893	0.559231764520333	-4.29087696942094	1.77968898469042e-05	0.00823839067274938
FGF14-IT1	-1.90609319593715	0.449589597093008	-4.23962922688095	2.23889277306966e-05	0.0092182678443188
AC144833.1	-1.916971951699	0.454919618050417	-4.21386960605104	2.51032248530182e-05	0.0096665987018946
ROCK1P1	-1.46489097192878	0.347424072637251	-4.21643486246932	2.48194934389531e-05	0.0096665987018946
C20orf203	-1.68309522742744	0.399808318735008	-4.20975539666795	2.55647310229294e-05	0.0096665987018946
HNRNPCP6	-1.90345089264026	0.456933735651311	-4.16570444273959	3.10392618900476e-05	0.0108508574396
RP11-989F5.3	-1.97998084810841	0.476598675549511	-4.15439855309192	3.26144273719298e-05	0.0111903724138355
CRYZ	1.11941399330796	0.269830707062913	4.14857895712722	3.34545463401328e-05	0.0112699242652724
COPS8P2	-2.3224342451877	0.562260459299946	-4.13053097861318	3.61926317744292e-05	0.011764510202046
AOC3	-2.14204043484316	0.521224943226306	-4.10962764288341	3.96297614808457e-05	0.0126596589778812
ZNF410	-1.68363696731662	0.411007574001426	-4.09636482103072	4.19688368508524e-05	0.0127475181831573
MIR770	-2.02879838198418	0.494644599138121	-4.10152741083032	4.10431875159248e-05	0.0127475181831573
CEACAM19	-1.50620898683329	0.367412793488101	-4.09950065302248	4.14042502154962e-05	0.0127475181831573
FOXL1	-1.82658562909425	0.44665931072164	-4.08943815845494	4.32419334754685e-05	0.0129223636037658
RP11-379B18.5	-1.89256190301212	0.465119850584735	-4.06897684679088	4.72200388804245e-05	0.0136614948855005
PVT1	-1.07700486989039	0.265420183503344	-4.05773538272314	4.95508660883056e-05	0.0136614948855005
ADIRF-AS1	-1.78601687388869	0.440821725384775	-4.05156273169102	5.08766810826606e-05	0.0136614948855005
RP11-981G7.2	-1.66813370133193	0.412535544029535	-4.04361206076465	5.26339817080463e-05	0.0139314630440955
RP11-54A4.2	-1.84907183213249	0.461707067783849	-4.00485927366861	6.20544121126378e-05	0.0159686687169855
GJA6P	-2.35174087233138	0.591952695965628	-3.97285270995358	7.10169659271091e-05	0.0180246896533901
SCUBE3	-1.78259985638585	0.449575034468286	-3.96507750590318	7.33721026324765e-05	0.018125844234327
RP11-768G7.2	-1.76036303934323	0.444758168263861	-3.95802295484513	7.5572696426442e-05	0.0184238278866989
SLC25A34	-1.33504578803936	0.338850492582763	-3.93992577039939	8.15068249771091e-05	0.0184685940187766
AC019118.2	-1.29057932141721	0.327002596023402	-3.94669442111966	7.92375821731947e-05	0.0184685940187766
AC011747.4	-1.98538149803701	0.504000008040452	-3.93924894119776	8.17370849276597e-05	0.0184685940187766
H3F3AP4	2.19598254805141	0.555706685530119	3.95169359165895	7.7600059586208e-05	0.0184685940187766
LINC00599	-1.39439779088995	0.354772917845102	-3.93039524933173	8.4806335136979e-05	0.0188184187382971
RP11-509E10.1	-1.88733032749244	0.482659486503852	-3.91027293623365	9.21918891771808e-05	0.0196336933640782
VWCE	-1.09512469643156	0.28072161291644	-3.90110574335271	9.5754310100358e-05	0.0201606347447663
BTBD19	-1.28857719110921	0.332949991485297	-3.8701823819272	0.000108753962322733	0.0222105922053123
CTD-2281E23.2	-1.47196743650701	0.380408691252381	-3.86943692495826	0.000109086997554157	0.0222105922053123
RP11-535M15.2	-1.26381841339697	0.326421332639718	-3.87173964145255	0.000108061344334788	0.0222105922053123
RP11-981G7.1	-1.5082708334854	0.392531907920055	-3.84241587257814	0.000121829178969384	0.0242715164295133
MIR137HG	-1.17988907748491	0.307635695763594	-3.83534516225844	0.000125388079554868	0.0244546351367641
RNF139-AS1	-1.23628674801085	0.322255530497252	-3.836355410575	0.000124873658430966	0.0244546351367641
PTCH2	-1.08930546097308	0.284572755138513	-3.82786279186449	0.000129260775772851	0.0246901407579318
ADAMTS15	-1.33931834942615	0.349676607684056	-3.83016284188007	0.00012805848558193	0.0246901407579318
CTA-407F11.6	-1.89367590885176	0.496786092888168	-3.81185370516813	0.00013792850650963	0.0260769323327594
SMYD3-IT1	-2.04527493438359	0.54068890934743	-3.78272033885822	0.000155123670747715	0.0266751742990654
ELN	-1.23386859225981	0.326163824007712	-3.78297193446763	0.000154966893720261	0.0266751742990654
MKRN5P	-1.83828144184253	0.484798168064068	-3.79184898569913	0.000149529835327267	0.0266751742990654
GNB3	-1.77385158441822	0.46755476790373	-3.79389048339992	0.000148305106388833	0.0266751742990654
RP11-282K24.3	-1.4152784171201	0.373364655832462	-3.79060630140408	0.000150279998192944	0.0266751742990654
XXbac-BPG154L12.4	-1.18165247624366	0.313958613629	-3.76372051903631	0.000167403970272509	0.027448325320434
C1orf132	-1.41965748021467	0.377455450145123	-3.76112592802367	0.000169150240575755	0.0274913654156806
AF131215.3	-1.70408947138707	0.453733012869628	-3.75570968620859	0.000172850970017136	0.0278485458476304
RP11-53B2.2	-1.94279723390465	0.5214101483	-3.72604415207285	0.000194508347950656	0.0310676781968082
RP11-981G7.6	-1.35442689100926	0.364506564835066	-3.71578188618391	0.000202576279255245	0.0320797718123178
CORO6	-1.25748679772049	0.339082198117677	-3.70850137430123	0.000208489529183345	0.0324612940899917
MEG3	-1.53881023102277	0.415388610117072	-3.70450752270043	0.000211801822709817	0.0327022014263957
DNAJC5G	-1.5741307221697	0.426170988212592	-3.69365997617947	0.000221049336576223	0.033029049258744
LAMA3	-1.00947232135307	0.273006676511542	-3.69761038173874	0.000217638591667521	0.033029049258744
RP11-16E23.4	-1.36829006725467	0.371844998140249	-3.67973234573023	0.000233478878754903	0.0343325132188162
FAM153B	-1.2302072842968	0.334849650236598	-3.67390942002646	0.000238867440674275	0.0348483144945903
GET4	-1.05196962804989	0.287649839271022	-3.65711877578603	0.000255066206313612	0.0366346253533225
LINC00595	-1.37329007439948	0.376028785924415	-3.65208762149268	0.0002601170946093	0.0370726886840085
TPCN2	-1.09954852366571	0.301307745179119	-3.64925409737496	0.000263002860668672	0.0371084767931029
RP11-367O10.1	-1.8631324069707	0.511280461075891	-3.6440516483851	0.000268379527756681	0.0371084767931029
HIF3A	-1.3783239951417	0.378094754816867	-3.64544595655473	0.000266928508331348	0.0371084767931029
RP11-397O4.1	-2.03045757512893	0.559068331974929	-3.63185939714429	0.00028138642946019	0.0383347629782236
AL132709.8	-1.17955438342624	0.326717345500251	-3.6103206630189	0.00030581869061181	0.0391208721187275
GOLGA8A	-1.0149363483788	0.281535570488558	-3.60500219072692	0.000312150295246154	0.0393716534473647
DSCAM-IT1	-1.7299113111766	0.481173279624737	-3.59519404844289	0.000324149873680131	0.0403077104667481
C6orf163	-1.40091121017975	0.389862102595833	-3.59335057409277	0.000326452892782067	0.0403234613164409
C10orf113	-1.90268798255769	0.530665729787003	-3.5854736338851	0.000336466997317215	0.0407454936359043
FGF17	-1.31783483477069	0.37001091084797	-3.56161074210097	0.000368586579841446	0.0434979117917344
MSS51	-1.33870258350811	0.375722312330703	-3.56301060536915	0.000366625861750652	0.0434979117917344
LINC00106	-1.78562783893786	0.505350148598782	-3.53344674754523	0.000410178713095228	0.0472036720262632
RP11-572C21.1	-2.29258114582362	0.648564656048981	-3.53485365636464	0.000408001052846407	0.0472036720262632
RP11-359E3.4	-1.23104179060791	0.349206268215627	-3.52525685434653	0.000423072360407484	0.0480900901449685
C1RL-AS1	-1.37171523838793	0.389312677164327	-3.52342813077453	0.000426002613318874	0.0481279049973909
HLA-DRA	1.30314575209226	0.370635164358238	3.51597980280333	0.000438134312789117	0.0482000227209454
CATSPER2	-1.13826813333936	0.324365671829705	-3.50921269479145	0.000449435334920218	0.0489831640317753
GHRLOS	-1.53382704750177	0.437727528269789	-3.5040680524813	0.000458208247638483	0.0496472655686889
